category,mouse_symbol,human_symbol,mapping_path,in_our_background
Low-complexity-repeat-enriched genes,Psip1,PSIP1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Pstpip1,PSTPIP1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ptbp2,PTBP2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ptbp3,PTBP3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Pth1r,PTH1R,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Pth2,PTH2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ptma,PTMA,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ptms,PTMS,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ptov1,PTOV1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ptp4a1,PTP4A1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ptp4a2,PTP4A2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ptpn12,PTPN12,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ptprf,PTPRF,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ptpro,PTPRO,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ptprt,PTPRT,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Puf60,PUF60,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Pura,PURA,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Purb,PURB,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Pvrl1,,unmapped,False
Low-complexity-repeat-enriched genes,Pvrl3,,unmapped,False
Low-complexity-repeat-enriched genes,Pwwp2b,PWWP2B,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Pxdc1,PXDC1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Pxk,PXK,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Pydc4,,unmapped,False
Low-complexity-repeat-enriched genes,Qk,,unmapped,False
Low-complexity-repeat-enriched genes,Qrich2,QRICH2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Qsox1,QSOX1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Qsox2,QSOX2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,R3hdm2,R3HDM2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rab1,,unmapped,False
Low-complexity-repeat-enriched genes,Rab11fip2,RAB11FIP2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rab11fip4,RAB11FIP4,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rab12,RAB12,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rab35,RAB35,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rab3a,RAB3A,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rab40c,RAB40C,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rab42,RAB42,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rab7,RAB7A,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rabgap1l,RABGAP1L,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rabgef1,RABGEF1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rabl6,RABL6,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rac2,RAC2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rac3,RAC3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rad21,RAD21,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rad54l2,RAD54L2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rai1,RAI1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ralbp1,RALBP1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ralgapa1,RALGAPA1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ralgps2,RALGPS2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ranbp17,RANBP17,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ranbp9,RANBP9,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rangap1,RANGAP1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rap1b,RAP1B,symbol_upcase,True
Low-complexity-repeat-enriched genes,Rap1gap,RAP1GAP,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rap1gds1,RAP1GDS1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rapgef1,RAPGEF1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rapgef4,RAPGEF4,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rasa1,RASA1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rasgef1a,RASGEF1A,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rassf8,RASSF8,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rassf9,RASSF9,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Raver2,RAVER2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rbbp6,RBBP6,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rbm19,RBM19,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rbm24,RBM24,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rbm26,RBM26,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rbm33,RBM33,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rbm39,RBM39,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rbm47,RBM47,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rbms1,RBMS1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rbms2,RBMS2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rbms3,RBMS3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rbmxl2,RBMXL2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rbpj,RBPJ,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rc3h1,RC3H1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rchy1,RCHY1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rcor1,RCOR1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rcor3,RCOR3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rd3,RD3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rdh19,RDH16,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rel,REL,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Reps1,REPS1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Reps2,REPS2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ret,RET,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rev1,REV1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rfng,RFNG,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rfx1,RFX1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rfx3,RFX3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rfx4,RFX4,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rfx5,RFX5,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rgag4,,unmapped,False
Low-complexity-repeat-enriched genes,Rgmb,RGMB,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rgs12,RGS12,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rgs17,RGS17,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rgs19,RGS19,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rhbdl1,RHBDL1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rhod,RHOD,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rhoj,RHOJ,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rhou,RHOU,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rhox13,RHOXF1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rhox8,,unmapped,False
Low-complexity-repeat-enriched genes,Ric1,RIC1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ric8b,RIC8B,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rimklb,RIMKLB,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ripk2,RIPK2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ripply1,RIPPLY1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rltpr,,unmapped,False
Low-complexity-repeat-enriched genes,Rnd1,RND1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rnd2,RND2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rnf10,RNF10,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rnf111,RNF111,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rnf126,RNF126,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rnf130,RNF130,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rnf138,RNF138,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rnf139,RNF139,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rnf146,RNF146,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rnf149,RNF149,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rnf165,,unmapped,False
Low-complexity-repeat-enriched genes,Rnf166,RNF166,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rnf187,RNF187,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rnf20,RNF20,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rnf208,RNF208,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rnf215,RNF215,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rnf24,RNF24,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rnf26,RNF26,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rnf39,RNF39,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rnf43,RNF43,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rnf5,RNF5,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rnft1,RNFT1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rnft2,RNFT2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rnpepl1,RNPEPL1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rnps1,RNPS1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ror1,ROR1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rora,RORA,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rpa1,RPA1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rpia,RPIA,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rpl7,RPL7,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rps19bp1,RPS19BP1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rps5,RPS5,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rps6ka5,RPS6KA5,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rragc,RRAGC,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rrbp1,RRBP1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rsbn1,RSBN1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rsf1,RSF1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rspo3,RSPO3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rsrc1,RSRC1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rtf1,RTF1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rtl1,RTL1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rtn1,RTN1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rtn4rl2,RTN4RL2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rufy1,RUFY1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rufy3,RUFY3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rundc3a,RUNDC3A,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rundc3b,RUNDC3B,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Runx2,RUNX2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Runx3,RUNX3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rusc2,RUSC2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rwdd1,RWDD1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rxra,RXRA,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rxrb,RXRB,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Rybp,RYBP,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ryk,RYK,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ryr2,RYR2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Safb,SAFB,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sall1,SALL1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sall3,SALL3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Samd1,SAMD1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sap30l,SAP30L,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sart3,SART3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Satb1,SATB1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sav1,SAV1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sbf2,SBF2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sbpl,ZG16B,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Scaf1,SCAF1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Scarb2,SCARB2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Scarf2,SCARF2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Schip1,SCHIP1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Scn3a,SCN3A,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Scn8a,SCN8A,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Scrt2,SCRT2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Scube3,SCUBE3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sdc3,SDC3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sdhaf2,SDHAF2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sec24d,SEC24D,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sec61a1,SEC61A1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Secisbp2l,SECISBP2L,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sectm1b,SECTM1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sel1l,SEL1L,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sell,SELL,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sema3f,SEMA3F,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sema4a,SEMA4A,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sema6a,SEMA6A,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sema6b,SEMA6B,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Senp2,SENP2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Senp3,SENP3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sepsecs,SEPSECS,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Serpina3a,SERPINA3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Serpina3f,SERPINA3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sertad4,SERTAD4,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Set,SET,symbol_upcase,True
Low-complexity-repeat-enriched genes,Setd1a,SETD1A,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Setd1b,SETD1B,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Setd2,SETD2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Setd3,SETD3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Setd8,,unmapped,False
Low-complexity-repeat-enriched genes,Sez6,SEZ6,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sez6l,SEZ6L,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sf1,SF1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sfpq,SFPQ,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sfrp1,SFRP1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sh2d1a,SH2D1A,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sh3bgr,SH3BGR,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sh3bp1,SH3BP1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sh3bp2,SH3BP2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sh3bp4,SH3BP4,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sh3bp5,SH3BP5,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sh3glb1,SH3GLB1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Shb,SHB,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Shf,SHF,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Shisa5,SHISA5,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Shisa6,SHISA6,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Shisa7,SHISA7,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Shisa8,SHISA8,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Shoc2,SHOC2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Shox2,SHOX2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Shroom2,SHROOM2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Shroom4,SHROOM4,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Siah1b,SIAH1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Siah2,SIAH2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sik1,SIK1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sik3,SIK3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sirt1,SIRT1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Six2,SIX2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Six3,SIX3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Six4,SIX4,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Six5,SIX5,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Skap1,SKAP1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ski,SKI,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Skida1,SKIDA1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Skil,SKIL,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Skor1,SKOR1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slamf1,SLAMF1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slc12a2,SLC12A2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slc12a5,SLC12A5,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slc16a2,SLC16A2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slc17a1,SLC17A1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slc17a7,SLC17A7,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slc18a3,SLC18A3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slc1a2,SLC1A2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slc24a1,SLC24A1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slc24a3,SLC24A3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slc25a10,SLC25A10,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slc25a22,SLC25A22,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slc25a28,SLC25A28,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slc25a37,SLC25A37,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slc25a42,SLC25A42,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slc26a3,SLC26A3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slc30a1,SLC30A1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slc30a8,SLC30A8,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slc35b3,SLC35B3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slc35d1,SLC35D1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slc36a3,SLC36A3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slc39a8,SLC39A8,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slc45a4,SLC45A4,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slc4a1ap,SLC4A1AP,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slc4a2,SLC4A2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slc4a4,SLC4A4,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slc4a5,SLC4A5,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slc6a1,SLC6A1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slc6a11,SLC6A11,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slc6a15,SLC6A15,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slc6a8,SLC6A8,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slc7a5,SLC7A5,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slc8a2,SLC8A2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slc9a7,SLC9A7,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slc9b1,SLC9B1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slco3a1,SLCO3A1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slit3,SLIT3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slitrk5,SLITRK5,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Slk,SLK,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Smad3,SMAD3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Smad7,SMAD7,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Smap1,SMAP1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Smarca2,SMARCA2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Smarcc2,SMARCC2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Smg5,SMG5,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Smg7,SMG7,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Smim19,SMIM19,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Smim22,SMIM22,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sms,SMS,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Smurf1,SMURF1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Smurf2,SMURF2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Smyd5,SMYD5,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Snai3,SNAI3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sncaip,SNCAIP,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Snrk,SNRK,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Snrnp27,SNRNP27,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Snx24,SNX24,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Snx25,SNX25,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Snx29,SNX29,symbol_upcase,True
Low-complexity-repeat-enriched genes,Snx30,SNX30,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Snx5,SNX5,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Snx9,SNX9,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sobp,SOBP,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Socs1,SOCS1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Soga1,SOGA1,symbol_upcase,True
Low-complexity-repeat-enriched genes,Son,SON,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sorl1,SORL1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sort1,SORT1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sost,SOST,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sox1,SOX1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sox10,SOX10,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sox11,SOX11,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sox12,SOX12,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sox2,SOX2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sox21,SOX21,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sox3,SOX3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sox30,SOX30,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sox4,SOX4,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sox8,SOX8,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sp8,SP8,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Spaca6,SPACA6,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Spag17,SPAG17,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Spag9,SPAG9,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Spast,SPAST,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Spata1,SPATA1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Spata18,SPATA18,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Spata32,SPATA32,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Specc1,SPECC1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Speg,SPEG,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Spns2,SPNS2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Spock3,SPOCK3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Spop,SPOP,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Spp1,SPP1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Spred1,SPRED1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Spry1,SPRY1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Spry2,SPRY2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sptlc1,SPTLC1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sqstm1,SQSTM1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Srcin1,SRCIN1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Srd5a3,SRD5A3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Srek1,SREK1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Srek1ip1,SREK1IP1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Srf,SRF,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Srpx,SRPX,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Srrt,SRRT,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Srsf1,SRSF1,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Srsf4,SRSF4,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Srsf9,SRSF9,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Sry,SRY,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ssbp2,SSBP2,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ssbp3,SSBP3,mgi_ortholog,True
Low-complexity-repeat-enriched genes,Ssfa2,,unmapped,False
